class,temper_aver,prec_aver,soil_type,soil_structure,landform,corrosion_degree,Drainage_degree,soil_depth,LV2_CODE,lithoidx,FIFTH_FRTP,DMCLS,AGCLS,slope,dem
0,10.98333,109.33334,3,10,7,1,4,3,110,47,1,1,1,8.89917,104.42661
0,7.425,113.83334,11,4,3,1,2,2,320,50,9,3,6,16.16303,865.4231
0,11.25,106.91666,8,7,2,2,2,3,220,66,1,1,1,0.93703,64.69009
0,10.20833,107.75,7,4,4,1,2,4,320,47,14,4,8,8.43358,199.62517
0,9.35,110.83334,13,4,1,2,1,3,320,12,15,3,6,22.87218,448.87448
0,11.01667,106.58334,7,4,4,1,2,4,220,12,1,1,1,5.75007,119.11633
0,9,108.83334,13,5,1,2,2,3,330,33,15,3,5,17.70224,601.79883
0,9.11667,108.33334,9,3,5,1,2,2,320,40,14,3,5,5.71906,441.4032
0,7.31667,114,13,7,1,1,2,3,310,12,15,3,6,5.28122,866.56366
0,7.36667,112.33334,13,7,1,1,2,3,310,12,6,2,4,14.86413,842.21417
0,8.51667,111.58334,13,4,1,2,1,2,310,47,14,4,7,12.62423,644.32031
0,11.3,110.08334,3,10,4,1,4,4,220,47,1,1,1,8.04693,74.49504
0,10.36667,105.16666,13,1,1,2,1,1,330,18,9,2,4,19.63498,268.95755
0,10.60833,110,3,4,4,1,4,4,210,66,1,1,1,6.2105,147.05344
0,7.89167,113.41666,13,2,1,2,1,2,310,33,6,4,7,17.17744,878.47516
0,11.875,109.5,2,12,4,1,3,4,120,47,1,1,1,1.01496,25.18989
0,11.25,106.75,8,7,2,2,2,3,210,12,1,1,1,3.65717,64.17355
0,10.80833,104.58334,7,5,5,1,3,4,160,7,1,1,1,2.34092,203.2413
0,11.46667,106.16666,3,10,4,1,4,4,210,12,1,1,1,0.86058,41.32235
0,7.26667,111.5,13,4,1,2,1,3,330,12,4,3,6,9.28399,844.05145
0,9.78333,106.33334,13,4,1,2,1,3,320,12,14,2,3,7.59402,320.10019
0,7.73333,113.16666,13,3,1,1,1,2,310,12,9,3,6,28.12775,884.00043
0,10.78333,106.66666,13,4,1,2,1,2,210,47,1,1,1,3.59832,112.44169
0,7.16667,115.41666,13,5,1,2,1,1,310,68,6,4,7,37.07618,796.59442
0,8.51667,112.66666,13,1,1,2,1,1,310,10,6,4,7,24.86178,842.56683
0,7.96667,111.58334,13,5,1,2,2,3,310,38,6,3,6,23.44853,944.39099
0,11.2,106.58334,3,10,4,1,4,4,330,12,1,1,1,2.36964,52.18328
0,8.71667,110.08334,13,2,1,1,1,2,330,33,9,3,6,11.0809,581.33563
0,10.69167,107.5,13,4,1,2,1,3,620,12,4,3,6,13.20326,176.22647
0,10.68333,109.5,13,4,1,3,2,3,410,47,1,1,1,5.84768,124.19727
0,10.71667,107,13,4,1,2,1,3,310,12,15,3,6,6.08076,314.13657
0,9.00833,108.66666,9,1,3,1,2,2,310,44,9,3,5,23.88638,663.59662
0,7.66667,110.58334,13,4,1,2,1,3,320,12,15,2,3,,708.66699
0,9.53333,107.91666,13,4,1,2,1,3,330,40,9,2,4,20.41934,511.05045
0,8.69167,109.41666,13,7,1,1,2,3,320,24,4,3,6,20.05519,566.75647
0,9.10833,108.66666,13,2,1,2,1,2,330,33,6,3,6,20.79063,504.59711
0,10.69167,109.33334,13,4,1,2,1,3,320,52,16,2,3,11.22137,237.28891
0,11.35,109.5,999,999,999,999,999,999,310,60,1,1,1,3.63838,83.89422
0,10.91667,105.5,13,4,1,2,1,2,320,19,9,3,5,9.36204,152.31906
0,11.04167,105.66666,3,4,7,1,3,1,220,12,1,1,1,4.98251,82.55696
0,9.63333,110.25,3,4,4,1,4,4,320,12,9,3,5,17.28791,412.77716
0,8.525,107.91666,13,4,1,1,2,2,330,12,15,2,4,19.17809,555.29944
0,10.84167,106.91666,8,4,2,2,1,3,110,12,1,1,1,3.15411,104.79197
0,11.1,105.91666,3,10,7,1,3,4,320,47,16,3,5,6.76093,95.86005
0,9.325,108.66666,13,1,1,2,1,1,320,54,9,3,5,13.6553,463.12045
0,10.375,108.58334,13,4,1,2,1,3,330,12,9,3,5,15.1936,260.00092
0,10.44167,107.5,13,4,1,3,1,3,320,12,12,2,4,13.66288,188.19939
0,9.125,109.33334,7,5,3,1,2,3,220,50,1,1,1,5.00342,433.07205
0,8.675,108.25,13,3,1,1,1,2,320,12,4,3,5,14.81869,496.40027
0,10.96667,109.16666,13,4,1,2,1,3,330,47,9,2,4,1.19484,182.37564
0,10.90833,107.75,7,4,4,1,2,4,210,12,1,1,1,3.32644,114.43542
0,11.26667,106.08334,3,4,7,1,3,1,210,12,1,1,1,1.15698,58.57842
0,9.975,107.08334,3,4,5,1,3,2,320,50,15,2,4,14.06918,334.89499
0,9.94167,107.25,13,4,1,2,1,3,320,12,15,3,6,13.84182,282.56937
0,11.325,110.08334,8,4,2,2,2,3,110,47,1,1,1,2.38589,87.94089
0,11.31667,105.91666,3,10,7,1,3,4,210,66,1,1,1,0.13526,59.02823
0,10.7,106.33334,13,1,2,2,2,3,510,37,1,1,1,19.68203,217.44884
0,9.41667,107.25,13,4,1,2,1,2,320,10,14,2,4,8.60753,448.68417
0,8.625,110.5,9,4,3,1,2,2,320,12,4,4,8,14.24028,746.96381
0,10.18333,104.08334,13,4,1,2,1,3,330,12,4,3,5,12.90664,211.36674
0,11.68333,107.91666,7,4,4,1,2,4,130,12,6,3,5,5.45064,42.49752
0,10.10833,106.75,13,4,1,2,1,2,320,51,14,2,3,8.64062,224.68452
0,9.51667,107.25,13,4,1,2,1,2,320,7,4,3,6,16.6853,420.27536
0,11.875,106,3,10,8,1,4,4,510,1,1,1,1,0.78707,3.72359
0,10.55833,108.91666,13,4,1,2,1,2,310,47,9,3,6,20.36187,345.21707
0,9.16667,110.33334,13,1,1,2,1,1,310,47,14,3,6,7.71824,306.87701
0,11.4,107.66666,7,4,4,1,2,4,220,66,1,1,1,0.61183,38.39737
0,10.40833,107.5,13,4,1,2,1,2,310,12,16,3,5,13.50728,283.64694
0,8.04167,110.33334,13,7,1,1,2,3,320,12,9,3,6,15.78407,832.80908
0,7.35833,113.83334,13,2,1,1,1,2,310,33,6,3,5,12.99552,1092.06641
0,10.125,107.16666,13,4,1,2,1,2,320,43,14,3,5,24.04607,102.14474
0,9.93333,106.58334,13,4,1,2,1,3,320,12,4,3,5,6.8048,289.16638
0,11.06667,106,999,999,999,999,999,999,710,1,1,1,1,0.15149,25.45362
0,9.61667,104.91666,9,4,3,1,2,2,240,63,1,1,1,14.90819,487.09576
0,9.6,110.83334,13,4,1,2,1,3,430,12,14,1,2,22.25219,420.99887
0,10.94167,96.83334,13,2,1,2,1,1,220,29,15,2,4,13.24847,267.9209
0,10.00833,109.66666,13,4,1,2,1,3,410,47,15,2,3,13.22625,285.88251
0,9.225,109.58334,13,4,1,3,1,2,310,47,15,4,7,29.3887,454.31329
0,11.675,104.75,1,11,7,1,4,4,210,66,1,1,1,0.32437,71.154
0,11.125,106.5,1,12,6,1,3,4,210,66,1,1,1,1.27782,73.50322
0,12.04167,106.5,999,999,999,999,999,999,710,1,1,1,1,0.09789,6.37417
0,11.56667,106.25,7,4,4,1,2,4,110,12,1,1,1,1.90776,29.27489
0,8.38333,111.16666,13,4,1,2,1,3,320,50,4,3,6,15.46656,602.35443
0,10.98333,105.58334,3,4,5,1,3,2,220,1,1,1,1,3.22741,34.35356
0,11.59167,109.25,13,4,1,2,2,3,110,52,1,1,1,3.90308,57.91315
0,10.03333,109.25,9,1,3,1,2,2,320,47,14,2,3,19.00826,255.62698
0,10.60833,98.91666,9,4,3,1,2,2,320,12,4,2,4,2.51527,382.16821
0,10.8,104.83334,13,4,1,1,2,2,330,7,15,2,4,18.40195,250.5249
0,10.525,106.25,3,4,7,1,3,3,320,66,15,3,5,5.31484,121.72951
0,10.50833,103,7,4,5,1,2,4,240,12,1,1,1,6.40598,268.09271
0,11.16667,108.91666,8,4,2,2,1,3,330,12,9,3,5,4.03511,86.97068
0,8.875,112.58334,13,1,1,2,1,1,310,18,6,4,7,29.54354,787.47992
0,10.23333,108.16666,13,4,1,2,1,3,330,12,9,3,5,5.15371,221.04572
0,8.18333,112.91666,13,4,1,2,1,2,330,9,9,3,7,13.33629,622.19775
0,11.08333,100.08334,13,4,1,2,1,3,320,12,4,3,5,5.7687,217.89761
0,11.03333,105.16666,9,4,3,1,2,2,220,35,1,1,1,18.95591,158.27115
0,11.29167,106.16666,8,4,2,2,2,3,210,12,1,1,1,5.23988,74.70528
0,11.1,108.33334,7,4,4,1,2,4,210,56,1,1,1,3.02203,90.72995
0,7.41667,113,13,7,1,1,2,3,320,12,4,3,5,16.46741,820.98132
0,10.8,100.66666,1,10,4,1,4,4,320,12,4,3,5,5.19737,274.05438
0,6.475,119.91666,13,1,1,2,1,1,310,60,6,4,7,20.28757,1142.6156
0,11.15833,100.16666,13,5,1,2,2,3,320,12,15,2,4,7.39823,224.23833
0,8.80833,109.83334,13,4,1,2,1,3,320,47,15,2,4,15.49433,585.7771
0,7.68333,111.83334,13,4,1,2,1,2,330,68,9,4,7,23.19653,825.42865
0,11.075,105.91666,3,10,7,1,3,4,210,12,1,1,1,0.69354,108.659
0,10.6,106.66666,13,1,1,2,2,3,210,34,1,1,1,5.59625,266.81351
0,10.95,108.91666,13,4,1,2,1,2,320,52,16,3,5,11.35602,148.29581
0,9.7,106.91666,13,2,1,1,1,2,330,40,9,4,7,14.23835,327.98666
0,12.14167,112,7,1,7,1,2,4,150,66,1,1,1,0.23336,15.97241
0,11.175,105.08334,13,5,1,2,2,3,310,36,6,3,5,33.05798,317.1221
0,11.00833,105.83334,13,4,1,2,1,3,510,47,1,1,1,4.36488,101.38485
0,9.28333,108.5,13,4,1,2,1,2,610,7,19,1,1,17.82655,541.09198
0,10.69167,104.75,7,4,5,1,2,4,320,7,15,2,3,4.69773,225.83995
0,10.83333,110,13,4,1,2,1,2,320,52,16,2,4,13.02922,206.15237
0,8.15,111.16666,13,4,1,2,1,3,320,12,4,3,5,6.41273,650.82581
0,9.21667,108.5,13,2,1,2,1,2,320,38,9,3,6,15.49352,603.77289
0,11.01667,105.08334,13,1,1,2,2,3,210,36,1,1,1,3.20017,136.0056
0,11.68333,108.75,8,7,2,2,2,3,210,47,1,1,1,1.56548,37.49068
0,10.8,107.16666,3,10,4,1,4,4,320,12,6,2,4,4.83367,117.98229
0,9.35,108.5,11,5,3,1,2,3,310,12,6,3,5,13.44994,388.80487
0,10.58333,107.33334,13,4,1,2,1,3,330,12,9,3,5,12.12015,275.85864
0,8.95833,108.91666,13,5,1,2,2,3,220,38,1,1,1,10.14723,607.46497
0,8.98333,109.16666,9,4,3,1,2,2,320,58,15,3,5,13.54644,670.04187
0,10.975,106.5,7,4,4,1,2,4,130,12,9,3,5,4.40336,95.39095
0,10.10833,101.75,13,4,1,2,1,3,320,12,14,2,3,6.70973,397.61383
0,10.275,107.16666,13,4,1,2,1,3,320,18,9,3,5,13.75696,390.56189
0,11.625,108,13,4,1,2,1,3,220,47,1,1,1,7.58208,61.13712
0,10.03333,105.91666,13,4,1,2,1,2,320,9,4,3,5,18.9734,390.108
0,10.55,105.33334,13,5,1,2,2,3,220,47,9,2,4,13.83307,122.36288
0,8.55,109.41666,13,4,1,1,1,2,320,68,9,3,6,16.27247,746.60504
0,11.83333,106.75,3,10,4,1,4,4,210,12,1,1,1,3.1093,36.52333
0,10.68333,108.75,13,4,1,3,1,3,330,12,9,3,5,12.8085,224.03009
0,11.69167,105.75,3,10,7,1,4,4,210,66,1,1,1,0.04106,11.15638
0,11.56667,108.66666,13,4,1,2,2,3,320,47,16,3,5,6.10332,81.7603
0,9.61667,110.5,13,1,1,2,1,1,310,47,6,3,6,21.86624,298.29205
0,9.03333,108.16666,13,4,1,2,1,3,310,58,15,3,6,18.65277,656.65375
0,10.875,106.33334,7,5,3,1,2,3,320,12,4,3,5,3.92747,107.35089
0,11.31667,108.41666,999,999,999,999,999,999,150,66,1,1,1,0.54481,44.4776
0,9.9,107,7,5,5,1,3,4,320,38,9,3,6,30.2611,387.53067
0,7.70833,111.16666,13,7,1,1,2,3,310,12,9,3,6,16.21389,840.63641
0,11.7,109.33334,13,4,1,2,1,3,310,47,10,1,1,3.99877,44.90067
0,9.56667,107.83334,13,1,1,2,1,1,310,56,6,2,4,18.36503,446.99417
0,9.35,109,9,1,3,1,2,2,320,53,8,1,1,9.4372,469.33249
0,11.59167,108.16666,7,4,4,1,2,4,150,66,1,1,1,0.93113,28.87642
0,10.63333,107.41666,13,4,1,2,1,3,330,47,15,3,5,11.09585,246.20876
0,8.94167,105.58334,9,1,3,1,2,2,620,47,1,1,1,4.44017,399.63577
0,7.94167,111.66666,13,3,1,1,1,2,310,12,6,3,6,5.6296,570.08997
0,10.75833,110.5,13,4,1,2,1,3,320,47,9,2,4,9.49371,298.73895
0,10.49167,107.83334,13,4,1,2,1,3,310,47,6,3,6,12.2884,274.79492
0,9.34167,108.25,13,5,1,2,2,3,330,38,9,2,4,21.59454,530.87738
0,10.66667,100.91666,13,4,1,2,1,3,320,12,4,3,5,8.60595,293.16605
0,11.50833,106.91666,8,7,2,2,2,3,120,12,1,1,1,2.88793,43.18914
0,9.74167,106.5,13,3,1,1,1,2,320,12,6,3,5,14.89083,333.79077
0,11.85,106.08334,1,11,8,1,4,4,210,66,1,1,1,0.03334,6.09666
0,11.01667,107.83334,3,10,4,1,4,4,220,66,1,1,1,5.12044,108.76722
0,7.70833,114.91666,13,7,1,1,2,3,310,12,6,4,8,22.47073,945.26984
0,8.61667,112.08334,13,1,1,2,1,1,330,44,6,4,7,16.47876,832.11322
0,11.16667,107.25,8,7,2,2,2,3,220,12,9,2,4,2.78678,99.95501
0,10.80833,106.41666,7,1,7,1,2,4,320,12,1,1,1,2.42755,118.69508
0,11.06667,105.08334,13,4,1,1,2,2,330,35,9,3,6,24.85762,219.79799
0,10.84167,108.58334,13,4,1,3,1,3,210,12,1,1,1,5.0418,110.31294
0,10.2,108.83334,13,4,1,2,1,3,320,12,4,2,4,13.34682,260.11014
0,8.59167,112.83334,13,1,1,2,1,1,330,18,6,4,7,16.15716,750.77765
0,9.14167,108.5,13,2,1,1,1,2,330,7,6,3,5,27.96188,487.4054
0,9.53333,107.25,13,4,1,2,1,2,320,9,9,3,5,25.67603,513.8667
0,8.80833,109.33334,9,1,3,1,2,2,310,12,6,3,6,22.99118,531.0246
0,10.275,106,13,4,1,2,1,3,220,12,6,2,4,3.39046,257.79968
0,7.975,110.08334,13,1,1,2,1,1,320,63,4,3,6,29.1872,808.23352
0,10.61667,108.25,7,4,4,1,2,4,310,12,14,1,2,14.52224,231.95471
0,9.90833,106.66666,13,4,1,2,1,2,330,7,15,3,5,18.21284,445.77115
0,10.875,107.25,13,4,1,3,1,3,330,12,9,4,7,14.81516,195.02959
0,7.69167,111.91666,13,7,1,1,2,3,320,12,6,2,3,16.95025,801.72052
0,11.4,105.75,13,4,1,2,1,3,330,12,15,2,4,4.62646,123.50614
0,10.49167,102.91666,13,4,1,2,1,3,240,41,1,1,1,15.02855,366.75589
0,8.96667,110.16666,13,4,1,2,1,3,320,12,4,4,7,12.27877,591.78436
0,10.55,107.25,9,1,3,1,2,2,210,66,1,1,1,6.27498,118.82367
0,9.41667,107.91666,13,2,1,2,1,2,330,38,4,3,6,10.14235,512.48639
0,8.66667,109.41666,13,2,1,1,1,2,320,68,4,3,6,30.26667,579.56885
0,9.625,109.91666,13,4,1,2,1,2,310,47,14,3,6,14.70361,244.66003
0,9.41667,108.91666,13,4,1,2,1,2,310,60,6,3,6,11.87593,363.06561
0,8.01667,112.91666,13,5,1,2,2,3,310,33,6,3,5,13.26874,847.12988
0,11.5,105.41666,7,6,4,1,3,3,710,1,1,1,1,0.22762,132.70157
0,8.51667,110,13,2,1,1,1,2,320,4,15,3,6,28.64105,710.87946
0,10.98333,106.91666,13,4,1,2,2,3,210,12,1,1,1,5.72079,50.49142
0,10.75,107,13,4,1,2,1,3,220,12,1,1,1,12.51768,227.40254
0,11.44167,106.5,8,1,2,3,1,1,330,12,6,2,4,9.87508,180.89029
0,8.10833,114.41666,13,4,1,2,1,3,310,17,6,4,7,17.8067,976.12463
0,8.26667,110.16666,13,2,1,2,1,2,320,33,9,3,6,15.74323,719.68201
0,10.99167,107.91666,8,7,2,2,2,3,210,12,1,1,1,2.18209,102.60556
0,11.73333,105.5,1,10,7,1,4,4,210,66,1,1,1,0.08772,10.0493
0,9.06667,108.25,13,3,1,1,1,2,330,12,6,4,7,22.73022,467.61996
0,10.825,107.83334,8,4,3,1,2,3,330,12,15,2,4,9.4395,166.16202
0,9.575,109.41666,13,4,1,1,2,2,320,47,15,3,6,18.59201,438.2493
0,11.15833,107.41666,4,10,7,1,6,2,330,66,14,2,3,6.33262,80.89786
0,10.90833,108.25,13,4,1,2,1,3,320,12,16,2,4,8.62855,95.60588
0,9.375,108.66666,13,2,1,2,1,2,320,38,15,3,5,13.41158,401.71942
0,10.40833,107.08334,3,10,4,1,4,4,320,12,4,3,6,3.56698,290.15329
0,9.175,105.83334,9,4,3,1,2,2,320,63,4,3,6,15.74037,511.4039
0,11.14167,106.75,8,7,2,3,2,3,110,12,1,1,1,2.11121,81.85857
0,10.71667,107,9,1,3,1,2,2,330,12,14,1,2,5.98995,146.99588
0,10.13333,108.58334,13,4,1,2,1,3,310,42,6,3,5,21.96001,260.03226
0,10.25,105,13,4,1,2,1,2,330,10,9,3,6,19.37461,248.70511
0,10.15833,109.33334,13,4,1,2,1,3,330,12,6,3,5,21.55758,300.29276
0,11.05,106.08334,13,4,1,2,1,2,710,1,1,1,1,1.07962,61.27147
0,10.49167,111,13,5,1,2,1,1,320,64,4,4,8,14.75883,446.74197
0,11.29167,109.25,3,4,4,1,4,4,110,60,1,1,1,5.85451,98.74654
0,10.91667,107.91666,13,4,1,3,1,3,330,12,9,3,5,10.53927,139.39648
0,11.43333,108.66666,13,4,1,3,2,3,330,47,9,3,6,5.72143,74.62363
0,11.24167,107,7,4,4,1,2,4,120,12,1,1,1,3.64437,59.02073
0,11.03333,108.25,3,10,4,1,4,4,620,12,1,1,1,2.50413,107.00986
0,8.35,111.83334,13,1,1,2,1,1,330,54,9,3,5,10.46719,631.9032
0,9.7,109.41666,13,4,1,2,1,3,330,47,9,2,4,18.75254,406.47537
0,11.375,105.91666,3,7,7,1,4,4,210,66,1,1,1,0.41332,41.48756
0,7.03333,115.33334,13,3,1,1,1,2,310,50,6,3,6,18.45447,947.80823
0,9.6,109.75,13,4,1,2,1,3,310,39,6,3,6,12.09335,443.57114
0,8.98333,108.91666,13,2,1,2,1,2,320,33,4,3,5,27.63505,527.04462
0,11.38333,106.66666,13,7,1,2,2,3,710,12,1,1,1,0.87498,52.25122
0,10.93333,106.58334,3,10,7,1,4,4,110,12,1,1,1,1.5773,56.61841
0,10.51667,107.5,3,10,4,1,4,4,320,12,9,3,5,8.89594,267.38751
0,10.26667,105.5,10,5,3,1,2,3,320,7,4,3,6,8.00418,275.37405
0,8.11667,108.33334,13,1,1,2,1,1,320,47,15,2,4,12.43543,499.15405
0,8.80833,109.83334,13,4,1,2,1,2,310,10,9,3,6,22.08381,805.83014
0,9.425,109.25,13,4,1,2,1,3,320,12,14,2,3,8.01795,411.74295
0,10.275,109.41666,13,3,1,2,1,1,310,47,9,3,5,10.63533,254.86208
0,11.275,107.66666,10,8,3,1,3,2,210,66,1,1,1,0.91791,42.68357
0,7.6,112.58334,13,3,1,1,1,2,310,15,6,3,6,20.38606,896.14777
0,9.23333,109.33334,13,4,1,2,1,3,320,12,14,2,4,14.61936,471.46542
0,10.725,106.91666,7,4,4,1,2,4,330,47,6,2,4,11.31261,188.99294
0,8.30833,110.66666,13,5,1,2,2,3,320,4,9,2,4,10.92694,664.48065
0,10.6,108.08334,13,4,1,1,2,2,330,34,9,3,5,18.46488,328.35855
0,11.23333,109,7,1,7,1,2,4,160,12,1,1,1,0.58503,46.28515
0,8.54167,111.16666,13,4,1,2,1,2,310,12,15,4,7,22.32081,510.00296
0,9.58333,110.5,9,1,3,1,2,2,310,12,4,3,5,7.49358,310.88431
0,8.3,110.33334,13,3,1,1,1,2,320,50,15,3,5,8.98114,701.98663
0,10.4,105.75,10,5,3,1,2,3,610,7,19,1,1,7.16275,329.78275
0,8.23333,110.83334,13,3,1,1,1,2,320,50,4,4,7,8.11183,639.58197
0,11.06667,105.66666,13,4,1,2,1,3,320,49,1,1,1,10.83838,112.32732
0,8.18333,110.91666,13,2,1,2,1,2,320,38,4,4,7,19.22794,763.50031
0,11.1,106.16666,3,4,7,1,3,1,710,66,1,1,1,0.52011,95.79311
0,8.225,112.5,13,4,1,2,1,2,310,64,6,3,6,18.84111,914.80127
0,11.64167,105.91666,1,10,4,1,4,4,210,66,1,1,1,0.26353,13.00878
0,9.04167,108.41666,13,5,1,2,2,3,320,38,4,3,6,15.20738,622.28925
0,7.19167,115.33334,13,1,1,2,1,1,310,63,6,2,4,18.44645,1183.81494
0,11.68333,106.25,1,10,7,1,4,4,110,66,1,1,1,1.82671,30.79874
0,10.325,106.08334,3,10,4,1,4,4,320,12,14,2,4,5.80276,201.58037
0,10.85,111.41666,3,10,4,1,4,4,320,12,9,2,4,12.38321,288.52631
0,10.83333,106.08334,13,4,1,1,2,2,220,34,1,1,1,9.32648,175.62083
0,10.81667,109.08334,3,10,4,1,4,4,210,66,1,1,1,3.1777,121.34718
0,10.18333,103.58334,13,4,1,2,1,2,160,51,1,1,1,3.97047,178.76169
0,10.59167,107.83334,13,4,1,2,1,2,330,47,9,3,5,5.77997,95.6191
0,7.14167,116.16666,13,4,1,1,1,2,310,64,6,4,7,24.11146,1114.64111
0,9.28333,106.91666,13,3,1,1,1,2,320,12,6,2,4,17.86119,388.06863
0,10.60833,107.58334,13,4,1,2,1,3,330,50,9,3,5,15.47189,239.73001
0,9.74167,107,13,9,1,1,2,3,120,40,1,1,1,6.97713,337.32074
0,9.79167,104.58334,13,1,1,2,1,1,330,58,9,3,6,18.31843,527.39258
0,7.1,119.33334,13,4,1,2,1,3,310,44,6,4,7,26.15175,950.79712
0,8.15833,110.33334,13,2,1,2,1,2,330,4,9,3,5,14.222,704.21948
0,11.66667,106.83334,8,4,2,2,2,3,110,12,1,1,1,2.76887,60.50687
0,9.93333,108.58334,13,4,1,2,2,3,310,47,14,4,7,11.59721,257.12381
0,9.03333,108.16666,13,1,1,2,1,1,330,63,9,3,6,11.67026,621.38409
0,11.125,107.16666,7,1,7,1,2,4,210,66,1,1,1,0.2503,74.17378
0,11.2,105.41666,7,4,4,1,2,4,620,12,1,1,1,2.6025,89.12691
0,11.38333,109.66666,8,4,2,2,2,3,620,47,1,1,1,4.55966,90.21873
0,10.41667,105.91666,10,5,5,1,2,3,320,7,9,2,4,6.08819,279.73859
0,9.325,108.41666,13,4,1,2,1,3,320,40,6,3,5,19.17538,527.77374
0,8.50833,113.25,13,4,1,2,1,2,330,65,6,4,7,22.70383,452.19656
0,9.75,104.16666,13,4,1,2,1,3,320,12,14,2,4,16.57343,339.66907
0,7.925,111,13,7,1,1,2,3,320,12,9,4,7,5.71296,813.67926
0,7.79167,112.16666,13,4,1,2,1,3,310,47,15,4,8,2.54784,891.2597
0,8.49167,110.25,13,5,1,2,2,3,220,4,1,1,1,6.05778,627.22369
0,7.925,112.08334,13,4,1,2,1,3,320,12,15,3,6,4.54706,847.63904
0,10.75833,108.33334,13,4,1,2,1,2,320,47,4,3,5,9.9262,231.87949
0,10.96667,107.66666,3,10,4,1,4,4,210,12,1,1,1,1.50569,98.99382
0,11.00833,106.08334,7,4,4,1,2,4,310,69,1,1,1,9.18078,68.6779
0,10.33333,105.25,13,4,1,2,1,2,330,7,15,2,4,16.73869,258.9028
0,9.20833,109.83334,13,4,1,2,1,3,320,12,14,2,3,10.57238,492.59903
0,9.875,106.58334,13,3,1,1,1,2,330,47,6,3,5,25.61342,402.71768
0,9.80833,106.25,9,4,3,1,2,2,330,58,4,3,5,14.70016,631.35266
0,8.54167,112.16666,13,1,1,2,1,1,310,17,6,4,8,20.70644,840.89075
0,6.94167,114.66666,13,4,1,2,1,2,310,64,6,3,6,15.37013,1080.05933
0,8.56667,113.41666,13,4,1,2,1,2,620,43,8,1,1,12.07484,718.80243
0,9.79167,110.25,13,4,1,2,1,2,320,47,15,3,6,18.58286,282.76172
0,9.95833,104.25,13,2,1,1,1,2,310,6,9,3,5,11.78301,446.38345
0,10.73333,109.91666,13,4,1,2,1,3,310,51,6,3,5,12.42495,188.34431
0,11.10833,107.5,13,4,1,2,1,3,130,47,1,1,1,8.17153,63.43486
0,10.55833,103.75,13,4,1,2,1,2,320,10,15,2,4,11.11825,258.90179
0,10.04167,105,3,4,7,1,3,3,150,54,1,1,1,2.88809,156.0753
0,9.48333,107.58334,13,2,1,2,1,2,320,38,15,2,4,15.92159,519.81097
0,9.99167,106,13,4,1,2,1,2,220,10,4,3,6,15.79858,395.03348
0,11.45,106.58334,3,10,4,1,4,4,220,66,1,1,1,1.89603,43.82434
0,8.69167,109.91666,13,2,1,1,1,2,320,38,4,4,8,31.10488,634.16235
0,11.90833,105.16666,2,5,7,1,3,4,110,66,1,1,1,0.14282,8.68531
0,11.23333,97.91666,1,10,4,1,4,4,320,12,9,2,4,7.77624,235.26611
0,9.85833,109.41666,13,4,1,2,2,3,210,47,1,1,1,11.64626,229.26938
0,11.075,107.16666,13,4,1,2,1,3,330,12,16,2,4,4.35187,94.06763
0,11.50833,109.75,8,4,2,2,2,3,110,47,1,1,1,3.13527,84.18989
0,7.95833,111.83334,13,2,1,1,1,2,320,12,15,3,6,12.89575,645.41467
0,8.54167,110.08334,9,4,3,1,2,2,320,4,4,3,6,3.87821,646.30249
0,11.14167,107.25,1,10,4,1,4,4,210,12,1,1,1,1.36124,96.53943
0,11.58333,107.33334,8,4,4,1,2,4,120,52,1,1,1,4.65917,36.71594
0,7.28333,111.91666,13,4,1,1,1,2,310,64,6,3,6,18.90623,857.05951
0,7.84167,112.5,13,2,1,2,1,2,310,9,6,3,6,17.16925,901.35223
0,9.85,106.83334,13,2,1,1,1,2,330,7,6,2,4,6.06208,486.88275
0,11.10833,108.83334,9,1,3,1,2,2,310,47,9,3,5,9.12606,106.94297
0,11.10833,107.25,8,7,2,2,2,3,210,12,1,1,1,1.14201,82.47517
0,8.89167,110.5,13,1,1,2,1,1,310,12,6,3,6,23.85217,595.15802
0,10.93333,106.5,13,4,1,2,1,3,330,12,9,2,4,21.60221,120.34107
0,10.43333,109.25,13,4,1,2,2,3,320,47,9,3,6,9.99626,124.92695
0,11.28333,105.08334,13,7,1,2,2,3,220,12,15,3,6,9.60697,101.08019
0,10.31667,103.91666,13,4,1,2,1,3,320,12,15,3,4,15.88081,408.82568
0,9.6,109.75,13,4,1,2,1,3,310,39,4,3,6,25.36224,474.30746
0,9.29167,107.75,13,4,1,2,1,3,330,12,6,2,4,15.72242,383.66101
0,7.69167,112.5,13,5,1,2,2,3,320,4,15,3,5,20.07526,918.58173
0,8.19167,109.5,7,4,4,1,2,4,710,12,1,1,1,15.78098,598.96143
0,9.04167,107.41666,13,4,1,2,1,3,330,58,9,3,6,22.96103,545.58521
0,8.46667,109.83334,13,7,1,1,2,3,320,12,4,3,6,5.2998,683.76233
0,8.7,109.16666,9,4,3,1,2,2,220,38,15,2,4,7.11989,567.37561
0,9.88333,109.66666,13,4,1,1,2,2,310,47,13,3,5,16.53851,488.27411
0,10.45833,105.41666,3,4,5,1,3,2,710,12,1,1,1,8.43774,157.53917
0,9.45833,107.25,13,4,1,1,2,2,220,12,1,1,1,4.65594,326.22479
0,10.19167,105.5,13,4,1,2,1,3,320,12,4,3,5,9.57338,258.77405
