Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.28821E-4,50.530220276,0.595713147,0.058126804,0.361702128,0
3.31751E-4,50.761783409,0.598962019,0.057430079,0.361702128,0
3.35117E-4,51.02841163,0.60266348,0.056633821,0.361702128,0
3.37575E-4,51.264090502,0.60534417,0.055937096,0.361702128,0
3.42736E-4,51.502224829,0.610913962,0.05524037,0.361702128,0
3.47654E-4,51.778240788,0.616148614,0.054444113,0.382978723,0
3.4928E-4,52.022085616,0.617864172,0.053747387,0.404255319,0
3.544E-4,52.267957997,0.623214379,0.053050662,0.404255319,0
3.58299E-4,52.517323147,0.627239029,0.052353936,0.404255319,0
3.63175E-4,52.769488227,0.632211693,0.051657211,0.404255319,0
3.65738E-4,53.024731846,0.634798575,0.050960486,0.404255319,0
3.68208E-4,53.281366982,0.637274036,0.05026376,0.404255319,0
3.7076E-4,53.503089527,0.639815393,0.049666567,0.404255319,0
3.72654E-4,53.763161711,0.641688634,0.048969842,0.404255319,0
3.76869E-4,54.025345554,0.64582449,0.048273116,0.404255319,0
3.82474E-4,54.253232647,0.651250155,0.047675923,0.404255319,0
3.86081E-4,54.522430058,0.654697321,0.046979198,0.425531915,0
3.90275E-4,54.755309294,0.658662725,0.046382005,0.425531915,0
3.91841E-4,55.029135611,0.660132175,0.045685279,0.425531915,0
3.93868E-4,55.264999141,0.662024408,0.045088086,0.425531915,0
4.02754E-4,55.504387073,0.670195368,0.044490893,0.425531915,0
4.05486E-4,55.787506458,0.672667286,0.043794167,0.425531915,0
4.07744E-4,56.031550427,0.674697252,0.043196974,0.425531915,0
4.12017E-4,56.277734518,0.678502485,0.042599781,0.425531915,0
4.1501E-4,56.526077713,0.68114188,0.042002588,0.425531915,0
4.1611E-4,56.775464469,0.682106752,0.041405395,0.425531915,0
4.21617E-4,57.027354709,0.686892157,0.040808201,0.425531915,0
4.30301E-4,57.283894352,0.69429132,0.040211008,0.446808511,0
4.33688E-4,57.500282471,0.697130371,0.039713347,0.446808511,0
4.43493E-4,57.763212561,0.705199669,0.039116154,0.446808511,0
4.48856E-4,58.031073242,0.709522122,0.038518961,0.446808511,0
4.52546E-4,58.25639907,0.712458986,0.0380213,0.446808511,0
4.55679E-4,58.529112424,0.714929908,0.037424107,0.446808511,0
4.59503E-4,58.758423422,0.71791619,0.036926446,0.446808511,0
4.63619E-4,59.035773889,0.7210962,0.036329253,0.446808511,0
4.65983E-4,59.268323364,0.72290602,0.035831592,0.468085106,0
4.70007E-4,59.502411922,0.725960037,0.035333931,0.468085106,0
