Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.30287E-5,23.753503403,0.387204854,0.326655482,0.210526316,0
9.42004E-5,24.006389312,0.390972757,0.323990921,0.210526316,0
9.49493E-5,24.252321074,0.393369265,0.321425047,0.218045113,0
9.56917E-5,24.500019524,0.395735253,0.318859173,0.218045113,0
9.6485E-5,24.759345001,0.39825373,0.316194612,0.218045113,0
9.69996E-5,25.001269833,0.399881575,0.313727425,0.218045113,0
9.77939E-5,25.254321086,0.402385573,0.311161551,0.218045113,0
9.85596E-5,25.509582566,0.404789504,0.308595677,0.218045113,0
9.96293E-5,25.75748296,0.408131781,0.306128491,0.218045113,0
1.00576E-4,26.007866082,0.411075232,0.303661305,0.218045113,0
1.01479E-4,26.250253346,0.413868366,0.301292806,0.218045113,0
1.02741E-4,26.505239532,0.417748824,0.298825619,0.218045113,0
1.0361E-4,26.752948309,0.420404259,0.29645712,0.218045113,0
1.04578E-4,27.002754271,0.423351339,0.294088621,0.218045113,0
1.0567E-4,27.255324361,0.426656618,0.291720122,0.218045113,0
1.0631E-4,27.509714359,0.428584697,0.289351623,0.233082707,0
1.07337E-4,27.755262505,0.431665542,0.287081812,0.233082707,0
1.08225E-4,28.003137301,0.434316553,0.284812,0.233082707,0
1.09369E-4,28.253394489,0.437714217,0.282542189,0.233082707,0
1.1013E-4,28.505865246,0.439960793,0.280272377,0.233082707,0
1.10859E-4,28.760037306,0.442107816,0.278002566,0.233082707,0
1.11536E-4,29.004639549,0.444090276,0.275831442,0.233082707,0
1.123E-4,29.25078432,0.446322682,0.273660318,0.233082707,0
1.13213E-4,29.510234708,0.448976804,0.271390506,0.233082707,0
1.14173E-4,29.760293289,0.451753627,0.269219382,0.248120301,0
1.14953E-4,30.000954244,0.454001558,0.267146946,0.248120301,0
1.16131E-4,30.255127651,0.457376994,0.264975822,0.248120301,0
1.17001E-4,30.511495832,0.459855222,0.262804698,0.248120301,0
1.17806E-4,30.758314741,0.462139743,0.260732261,0.248120301,0
1.18535E-4,31.006534386,0.464200897,0.258659824,0.248120301,0
1.19163E-4,31.256210189,0.465968775,0.256587388,0.248120301,0
1.20055E-4,31.507477525,0.468470467,0.254514951,0.248120301,0
1.20797E-4,31.760546488,0.470542453,0.252442515,0.255639098,0
1.21683E-4,32.002901579,0.473006361,0.250468765,0.255639098,0
1.22611E-4,32.259489347,0.475573626,0.248396329,0.263157895,0
1.23489E-4,32.505561896,0.477992223,0.24642258,0.270676692,0
1.24079E-4,32.753322224,0.479612006,0.244448831,0.270676692,0
1.24911E-4,33.002169047,0.481886017,0.242475081,0.270676692,0
1.26071E-4,33.253134455,0.485039267,0.240501332,0.270676692,0
1.2698E-4,33.506005502,0.487499585,0.238527583,0.278195489,0
1.27804E-4,33.760815347,0.489715803,0.236553834,0.278195489,0
1.28766E-4,34.004583393,0.49229378,0.234678772,0.278195489,0
1.29821E-4,34.250201648,0.495107556,0.232803711,0.278195489,0
1.30832E-4,34.511027623,0.497786918,0.230829962,0.278195489,0
1.32066E-4,34.760785811,0.50103901,0.2289549,0.285714286,0
1.32812E-4,35.012444252,0.502992815,0.227079838,0.285714286,0
1.33758E-4,35.252481079,0.505461579,0.225303464,0.285714286,0
1.34227E-4,35.507055833,0.506681689,0.223428402,0.285714286,0
1.35099E-4,35.762808279,0.508942303,0.221553341,0.285714286,0
1.36005E-4,36.007007501,0.511278863,0.219776966,0.285714286,0
1.3663E-4,36.252402763,0.512883469,0.218000592,0.285714286,0
1.37366E-4,36.51295399,0.514768247,0.21612553,0.293233083,0
1.38713E-4,36.761671891,0.518194504,0.214349156,0.293233083,0
1.39798E-4,37.012510146,0.520939369,0.212572782,0.293233083,0
1.40675E-4,37.250889251,0.523146308,0.210895095,0.293233083,0
1.42008E-4,37.505517495,0.526481222,0.209118721,0.293233083,0
1.43516E-4,37.762409439,0.530223984,0.207342347,0.30075188,0
1.44087E-4,38.006988139,0.531633746,0.20566466,0.30075188,0
1.44974E-4,38.252694461,0.533816862,0.203986973,0.30075188,0
1.46237E-4,38.514606882,0.536904744,0.202210599,0.30075188,0
1.47276E-4,38.764077402,0.539433104,0.200532912,0.308270677,0
1.4837E-4,39.00059129,0.542075803,0.198953913,0.308270677,0
1.49293E-4,39.253711651,0.544296355,0.197276226,0.308270677,0
1.50598E-4,39.508507455,0.547416023,0.195598539,0.308270677,0
1.5133E-4,39.750118276,0.549156016,0.19401954,0.308270677,0
1.52761E-4,40.008467899,0.552539644,0.192341853,0.315789474,0
1.53157E-4,40.253269229,0.55347207,0.190762854,0.315789474,0
1.54438E-4,40.514992616,0.556472347,0.189085167,0.315789474,0
1.55774E-4,40.763498084,0.559582118,0.187506168,0.315789474,0
1.56605E-4,41.013461022,0.561502973,0.185927169,0.315789474,0
1.57951E-4,41.265279204,0.564600107,0.184348169,0.323308271,0
1.58608E-4,41.502723474,0.56610395,0.182867857,0.330827068,0
1.59451E-4,41.757214235,0.568024453,0.181288858,0.330827068,0
1.60071E-4,42.012728339,0.56943329,0.179709859,0.330827068,0
1.60907E-4,42.253559919,0.57132377,0.178229547,0.330827068,0
1.61733E-4,42.511592159,0.573183298,0.176650548,0.330827068,0
1.62525E-4,42.754759232,0.574957763,0.175170236,0.330827068,0
1.63629E-4,43.01560154,0.577421205,0.173591237,0.330827068,0
1.64319E-4,43.261707919,0.578954334,0.172110925,0.330827068,0
1.65574E-4,43.509093062,0.581726359,0.170630613,0.330827068,0
1.66659E-4,43.758321281,0.584109105,0.169150301,0.338345865,0
1.6744E-4,44.008913922,0.585814358,0.167669989,0.338345865,0
1.68446E-4,44.260837994,0.588002042,0.166189677,0.338345865,0
1.69303E-4,44.514234027,0.589858078,0.164709365,0.338345865,0
1.70292E-4,44.752119062,0.591986461,0.163327741,0.338345865,0
1.71401E-4,45.008425552,0.594361049,0.161847429,0.338345865,0
1.72622E-4,45.266485376,0.596961342,0.160367117,0.338345865,0
1.73366E-4,45.508693197,0.59853669,0.158985493,0.338345865,0
1.73942E-4,45.751839289,0.599751263,0.157603869,0.338345865,0
1.75128E-4,46.013690926,0.60224398,0.156123557,0.338345865,0
1.76625E-4,46.260007753,0.605365318,0.154741932,0.338345865,0
1.77648E-4,46.507929405,0.607484637,0.153360308,0.338345865,0
1.78638E-4,46.757409235,0.609524561,0.151978684,0.345864662,0
1.79678E-4,47.008240129,0.611657313,0.150597059,0.353383459,0
1.80621E-4,47.260429328,0.613579102,0.149215435,0.353383459,0
1.82095E-4,47.514350371,0.616566316,0.14783381,0.353383459,0
1.83267E-4,47.7517778,0.618925333,0.146550873,0.353383459,0
1.84639E-4,48.009491543,0.621668102,0.145169249,0.353383459,0
1.85763E-4,48.250540128,0.623900429,0.143886312,0.353383459,0
1.86893E-4,48.511532023,0.626130558,0.142504688,0.353383459,0
1.87914E-4,48.75514017,0.628135037,0.141221751,0.353383459,0
1.88601E-4,49.018819651,0.629477297,0.139840126,0.353383459,0
1.89917E-4,49.265041629,0.632035433,0.138557189,0.353383459,0
1.90913E-4,49.512718676,0.633959181,0.137274252,0.353383459,0
1.92015E-4,49.761770787,0.636076186,0.135991316,0.353383459,0
1.92865E-4,50.011888496,0.637701969,0.134708379,0.353383459,0
1.94088E-4,50.263647453,0.640026347,0.133425442,0.353383459,0
1.95455E-4,50.516655297,0.642606851,0.132142505,0.360902256,0
1.96446E-4,50.751786211,0.644467249,0.130958255,0.37593985,0
1.97405E-4,51.007794103,0.646257237,0.129675318,0.37593985,0
1.9865E-4,51.26535467,0.648567788,0.128392381,0.383458647,0
1.99843E-4,51.50454383,0.650768434,0.127208132,0.398496241,0
2.01386E-4,51.765205634,0.653592628,0.125925195,0.398496241,0
2.02469E-4,52.007558905,0.655562327,0.124740945,0.398496241,0
2.036E-4,52.251245904,0.657606789,0.123556696,0.398496241,0
2.04821E-4,52.516733769,0.659801028,0.122273759,0.398496241,0
2.05744E-4,52.763234184,0.661450145,0.12108951,0.406015038,0
2.06738E-4,53.010810673,0.663217495,0.11990526,0.413533835,0
2.08275E-4,53.25977889,0.665930035,0.118721011,0.413533835,0
2.0979E-4,53.510837142,0.668584626,0.117536761,0.413533835,0
2.11721E-4,53.763913806,0.671936594,0.116352512,0.413533835,0
2.12977E-4,54.018794633,0.674098991,0.115168262,0.413533835,0
2.14708E-4,54.254029934,0.677055466,0.1140827,0.413533835,0
2.15863E-4,54.512621356,0.67901166,0.112898451,0.413533835,0
2.1762E-4,54.75094938,0.681967883,0.111812889,0.413533835,0
2.19083E-4,55.013226061,0.684407096,0.110628639,0.413533835,0
2.19949E-4,55.254714084,0.685842951,0.109543077,0.421052632,0
2.21803E-4,55.519743447,0.688893413,0.108358828,0.428571429,0
2.22577E-4,55.764292735,0.690159755,0.107273266,0.428571429,0
2.23419E-4,56.009672116,0.691529731,0.106187704,0.428571429,0
2.25535E-4,56.256665002,0.694946655,0.105102142,0.428571429,0
2.27219E-4,56.505706384,0.697638293,0.104016579,0.428571429,0
2.28362E-4,56.756113919,0.699452366,0.102931017,0.436090226,0
2.29908E-4,57.008445444,0.701887997,0.101845455,0.436090226,0
2.31674E-4,57.262553683,0.704647922,0.100759893,0.443609023,0
2.33295E-4,57.518459795,0.707156297,0.099674331,0.443609023,0
2.3514E-4,57.752674391,0.709986788,0.098687457,0.458646617,0
2.36109E-4,58.011959364,0.711463289,0.097601895,0.466165414,0
2.38086E-4,58.272915201,0.714450613,0.096516333,0.473684211,0
2.39715E-4,58.512087662,0.716888722,0.095529458,0.473684211,0
2.41039E-4,58.75245814,0.718855592,0.094542584,0.488721805,0
2.42839E-4,59.018624553,0.721506782,0.093457022,0.503759398,0
2.44068E-4,59.262053599,0.723301802,0.092470147,0.503759398,0
2.45552E-4,59.506935612,0.725455395,0.091483272,0.511278195,0
2.46258E-4,59.752949265,0.726473699,0.090496398,0.511278195,0
2.47881E-4,60.000318626,0.728800452,0.089509523,0.518796992,0
2.48911E-4,60.273431519,0.730267445,0.088423961,0.518796992,0
2.51053E-4,60.523518373,0.733292036,0.087437087,0.526315789,0
2.52701E-4,60.750111645,0.735595494,0.0865489,0.526315789,0
2.53943E-4,61.003340884,0.737319371,0.085562025,0.526315789,0
2.55923E-4,61.258447705,0.740042056,0.08457515,0.526315789,0
2.57329E-4,61.515069531,0.741959167,0.083588276,0.526315789,0
2.58658E-4,61.77312719,0.743757893,0.082601401,0.533834586,0
2.59663E-4,62.006287135,0.745109996,0.081713214,0.533834586,0
2.6158E-4,62.267227595,0.747670011,0.08072634,0.541353383,0
2.64161E-4,62.504366472,0.751074474,0.079838153,0.54887218,0
2.6567E-4,62.76954896,0.753045102,0.078851278,0.54887218,0
2.66605E-4,63.009108598,0.754257499,0.077963091,0.556390977,0
2.68126E-4,63.276350299,0.756217585,0.076976216,0.563909774,0
2.70286E-4,63.518603676,0.758972721,0.076088029,0.563909774,0
2.71708E-4,63.762459448,0.760771395,0.075199842,0.563909774,0
2.7281E-4,64.007431341,0.762153978,0.074311655,0.563909774,0
2.74122E-4,64.253560667,0.763791452,0.073423468,0.563909774,0
2.76307E-4,64.501201281,0.766492551,0.072535281,0.571428571,0
2.77359E-4,64.750484459,0.767783118,0.071647094,0.571428571,0
2.7969E-4,65.001556238,0.77061444,0.070758907,0.571428571,0
2.81914E-4,65.254212085,0.773284355,0.069870719,0.571428571,0
2.82746E-4,65.50836635,0.774275608,0.068982532,0.571428571,0
2.84681E-4,65.76404855,0.776563042,0.068094345,0.578947368,0
2.86104E-4,66.020999248,0.778230486,0.067206158,0.578947368,0
2.88935E-4,66.251155796,0.781510929,0.066416658,0.586466165,0
2.90577E-4,66.511895769,0.783391129,0.065528471,0.586466165,0
2.92846E-4,66.774413924,0.7859635,0.064640284,0.601503759,0
2.94603E-4,67.009700983,0.787933719,0.063850785,0.601503759,0
2.96018E-4,67.275586439,0.789508264,0.062962597,0.609022556,0
2.98561E-4,67.513732372,0.792306855,0.062173098,0.609022556,0
2.99942E-4,67.753055139,0.793811257,0.061383598,0.609022556,0
3.00717E-4,68.023391175,0.794650816,0.060495411,0.616541353,0
3.02665E-4,68.264745245,0.796745704,0.059705911,0.62406015,0
3.0446E-4,68.507706945,0.798657569,0.058916412,0.62406015,0
3.06181E-4,68.752054094,0.800473768,0.058126912,0.62406015,0
3.08989E-4,69.029009181,0.803401047,0.057238725,0.62406015,0
3.11416E-4,69.277323782,0.805896596,0.056449225,0.639097744,0
3.13748E-4,69.527298657,0.808264945,0.055659726,0.646616541,0
3.15101E-4,69.77893859,0.809626107,0.054870226,0.654135338,0
3.16468E-4,70.000031775,0.810990467,0.054179414,0.654135338,0
3.18324E-4,70.254105721,0.812828666,0.053389914,0.661654135,0
3.19686E-4,70.509331228,0.81416575,0.052600414,0.661654135,0
3.22784E-4,70.766267084,0.817172225,0.051810915,0.661654135,0
3.25585E-4,71.025553737,0.81984813,0.051021415,0.669172932,0
3.2787E-4,71.254469726,0.822001559,0.050330603,0.676691729,0
3.29821E-4,71.517753902,0.823820417,0.049541103,0.676691729,0
3.33334E-4,71.750033257,0.827048519,0.048850291,0.676691729,0
3.35392E-4,72.017848576,0.828912162,0.048060791,0.676691729,0
3.36678E-4,72.253273924,0.830067069,0.047369979,0.676691729,0
3.40329E-4,72.524153908,0.833302145,0.04658048,0.684210526,0
3.42982E-4,72.763475196,0.83561403,0.045889667,0.684210526,0
3.45295E-4,73.004738502,0.83760273,0.045198855,0.691729323,0
3.49152E-4,73.283082094,0.840867325,0.044409356,0.69924812,0
3.51374E-4,73.528444926,0.842718099,0.043718543,0.69924812,0
3.53607E-4,73.775387912,0.844556125,0.043027731,0.706766917,0
3.57201E-4,74.024292932,0.8474689,0.042336919,0.706766917,0
3.59228E-4,74.275066538,0.849088041,0.041646107,0.706766917,0
3.61369E-4,74.527383089,0.850779279,0.040955295,0.714285714,0
3.65306E-4,74.781783171,0.853840351,0.040264482,0.714285714,0
3.69507E-4,75.002275874,0.857037135,0.039672358,0.714285714,0
3.72756E-4,75.262004778,0.859461329,0.038981545,0.714285714,0
3.73627E-4,75.523262821,0.860104459,0.038290733,0.721804511,0
3.75428E-4,75.78556195,0.861424131,0.037599921,0.721804511,0
3.78066E-4,76.011997547,0.863335573,0.037007796,0.721804511,0
3.80168E-4,76.277538981,0.864839601,0.036316984,0.729323308,0
3.81841E-4,76.50610131,0.866024642,0.035724859,0.729323308,0
3.85385E-4,76.774644021,0.868501196,0.035034047,0.736842105,0
3.87233E-4,77.006528407,0.86977387,0.034441922,0.736842105,0
3.91817E-4,77.27930487,0.872878967,0.03375111,0.736842105,0
3.93677E-4,77.514894981,0.874117346,0.033158985,0.744360902,0
3.95941E-4,77.751646687,0.875608666,0.032566861,0.744360902,0
3.99656E-4,78.030561142,0.878017836,0.031876049,0.744360902,0
4.02949E-4,78.271676816,0.880113911,0.031283924,0.744360902,0
4.05269E-4,78.514394957,0.881569277,0.030691799,0.751879699,0
4.08289E-4,78.758411062,0.883437597,0.030099674,0.751879699,0
4.10323E-4,79.004385164,0.884678737,0.02950755,0.751879699,0
4.14033E-4,79.252004023,0.886909086,0.028915425,0.751879699,0
4.18355E-4,79.501732529,0.889452989,0.0283233,0.751879699,0
4.21152E-4,79.753496677,0.891068732,0.027731175,0.751879699,0
4.2588E-4,80.007693458,0.893746577,0.027139051,0.751879699,0
4.29872E-4,80.264750281,0.895956358,0.026546926,0.751879699,0
4.34179E-4,80.524436116,0.898288837,0.025954801,0.751879699,0
4.36613E-4,80.785960704,0.899583494,0.025362676,0.759398496,0
4.40916E-4,81.005942127,0.901832649,0.024869239,0.759398496,0
4.45623E-4,81.27252539,0.904235506,0.024277114,0.759398496,0
4.51211E-4,81.541699741,0.907011355,0.02368499,0.759398496,0
4.55857E-4,81.768255594,0.909258016,0.023191552,0.759398496,0
4.60694E-4,82.043134522,0.911539684,0.022599428,0.759398496,0
4.6475E-4,82.274288641,0.913408122,0.02210599,0.759398496,0
4.69483E-4,82.508413022,0.915538956,0.021612553,0.759398496,0
4.72517E-4,82.791249958,0.916877212,0.021020428,0.759398496,0
4.80746E-4,83.02989526,0.920401344,0.020526991,0.759398496,0
4.88357E-4,83.273292378,0.923527484,0.020033554,0.759398496,0
4.91417E-4,83.518146111,0.924749555,0.019540116,0.759398496,0
4.95791E-4,83.76546975,0.926462243,0.019046679,0.766917293,0
4.99907E-4,84.014761235,0.92803864,0.018553242,0.766917293,0
5.01163E-4,84.26502274,0.928512782,0.018059805,0.766917293,0
5.05922E-4,84.516851876,0.930281456,0.017566367,0.77443609,0
5.11976E-4,84.771531235,0.932468364,0.01707293,0.77443609,0
5.20859E-4,85.02974576,0.935553603,0.016579493,0.781954887,0
5.23976E-4,85.290669911,0.936602538,0.016086055,0.781954887,0
5.39835E-4,85.504382899,0.941680148,0.015691306,0.781954887,0
5.44339E-4,85.776088872,0.94304664,0.015197868,0.781954887,0
5.48001E-4,86.049572486,0.944134219,0.014704431,0.789473684,0
5.54846E-4,86.27032146,0.946111293,0.014309681,0.789473684,0
5.68144E-4,86.551310774,0.949754709,0.013816244,0.789473684,0
5.7331E-4,86.779577916,0.951102836,0.013421494,0.789473684,0
5.79569E-4,87.010012641,0.952687692,0.013026744,0.789473684,0
5.84958E-4,87.301273287,0.954010894,0.012533307,0.796992481,0
5.94195E-4,87.538004505,0.956193725,0.012138557,0.812030075,0
6.06288E-4,87.778548546,0.958895632,0.011743807,0.819548872,0
6.12991E-4,88.022262451,0.960320773,0.011349058,0.827067669,0
6.21529E-4,88.26991496,0.962064577,0.010954308,0.827067669,0
6.23759E-4,88.519103223,0.96250731,0.010559558,0.827067669,0
6.32032E-4,88.771200357,0.964105071,0.010164808,0.827067669,0
6.38378E-4,89.02552565,0.965284538,0.009770058,0.827067669,0
6.49676E-4,89.283116256,0.96728896,0.009375308,0.834586466,0
6.68416E-4,89.547730237,0.970361854,0.008980559,0.834586466,0
6.74391E-4,89.817035897,0.971279607,0.008585809,0.842105263,0
6.83168E-4,90.021176566,0.972576445,0.008289746,0.842105263,0
6.98763E-4,90.297898628,0.974737885,0.007894997,0.842105263,0
7.06692E-4,90.508559292,0.975770579,0.007598934,0.84962406,0
7.21022E-4,90.795497654,0.977531173,0.007204184,0.84962406,0
7.26128E-4,91.012786065,0.978127058,0.006908122,0.84962406,0
7.43766E-4,91.309219169,0.980066559,0.006513372,0.84962406,0
7.51377E-4,91.533700192,0.980849342,0.00621731,0.857142857,0
7.72519E-4,91.763713119,0.982866451,0.005921247,0.864661654,0
8.06696E-4,92.002332634,0.985687682,0.005625185,0.872180451,0
8.37219E-4,92.332866591,0.987812087,0.005230435,0.872180451,0
8.63246E-4,92.504669117,0.98937263,0.00503306,0.872180451,0
8.66113E-4,92.764213061,0.989531837,0.004736998,0.872180451,0
8.78829E-4,93.026226636,0.990209655,0.004440936,0.872180451,0
9.11093E-4,93.295334993,0.991738958,0.004144873,0.879699248,0
9.2103E-4,93.571408655,0.99215999,0.003848811,0.887218045,0
9.22919E-4,93.755855724,0.992237551,0.003651436,0.887218045,0
9.63968E-4,94.040714329,0.993746103,0.003355374,0.902255639,0
1.01269E-3,94.34007638,0.995160999,0.003059311,0.902255639,0
1.09524E-3,94.556823503,0.996866444,0.002861936,0.902255639,0
1.10418E-3,94.777611099,0.997010514,0.002664561,0.909774436,0
1.13569E-3,95.004518019,0.997467511,0.002467186,0.917293233,0
1.1898E-3,95.355481909,0.998095241,0.002171124,0.917293233,0
1.22384E-3,95.598714619,0.998407691,0.001973749,0.917293233,0
1.29998E-3,95.853003957,0.998933522,0.001776374,0.92481203,0
1.39556E-3,96.124278876,0.999355192,0.001578999,0.932330827,0
1.43779E-3,96.268058173,0.999483725,0.001480312,0.939849624,0
1.453E-3,96.55836407,0.999523436,0.001282937,0.947368421,0
1.61271E-3,96.870221431,0.999794423,0.001085562,0.954887218,0
1.67875E-3,97.038096239,0.999854788,0.000986875,0.954887218,0
